ticker,name,sector,price,day_chg,pe_ttm,pb,ps_ttm,ev_ebitda,earn_yld,book_yld,sales_yld,ebitda_yld,roe,gross_margin,asset_turnover,gp_assets,op_margin_ttm,op_margin_5y,margin_ratio,margin_stability,debt_equity,current_ratio,rev_growth,eps_growth,w52_high,w52_low,w52_pos,mom_12_1,mean_target,upside_pct,analyst_score,analyst_score_3m_ago,revision_3m,buy_ratio,strong_buy,buy,hold,sell,strong_sell,total_recs,sue,pead_decay,last_report,has_earnings,score_value_raw,cyc_guard,score_value,score_momentum,score_quality,score_sentiment,score_catalyst,weighted_mean,worst_lens,score_composite,rank,score_value_pct,score_momentum_pct,score_quality_pct,score_sentiment_pct,score_catalyst_pct,score_composite_pct,as_of,version,universe,in_top_n
AEP,American Electric Power Company Inc,Utilities,123.57,0.5,21.7152,2.4161,3.0598,13.7857,0.04605069260241674,0.41389015355324693,0.3268187463232891,0.07253893527350805,10.0,41.85097,0.1921,0.08039571337,23.52,21.07,1.1162790697674418,-0.11000089521432849,1.6438,0.504,10.6,-15.36,140.58,105.7,0.5123279816513757,11.2575,147.246078,19.2,0.6964285714285714,0.6964285714285714,0.0,0.5714285714285714,6,10,12,0,0,28,-2.4882391142798244,0.0,2026-06-30,False,0.73212042263714,1.0,0.73212042263714,0.4266666666666667,0.2195483387138245,0.4549261744966443,0.03015968525804212,0.3870704616281342,0.03015968525804212,0.3156883063541158,140,0.8133333333333334,0.4266666666666667,0.03333333333333333,0.4,0.013333333333333334,0.07333333333333333,2026-09-03,v2,SPY Top 150,False
MMM,3M Co,Industrials,168.75,-0.88,31.1722,28.6067,3.7102,17.1327,0.03207986603447944,0.03495684577389213,0.2695272492048946,0.05836791632375516,77.12,39.4,0.6913,0.2723722,18.36,6.45,2.8465116279069766,-1.0460942543846632,4.2517,1.2402,2.35,-21.67,184.895,139.34,0.6455932389419381,12.8122,184.133562,9.1,0.6458333333333334,0.6521739130434783,-0.0063405797101449,0.5416666666666666,4,9,9,1,1,24,2.7111975465442586,0.0,2026-06-30,False,0.41878564191634093,0.5269607843137255,0.220683610323562,0.43333333333333335,0.4417672866135284,0.2186174496644295,0.42199490858597544,0.3380571481190645,0.2186174496644295,0.3141692084281375,141,0.17333333333333334,0.43333333333333335,0.38,0.12,0.6533333333333333,0.06666666666666667,2026-09-03,v2,SPY Top 150,False
GE,General Electric Co,Industrials,329.5,-0.48,42.0288,21.9811,7.445,41.3524,0.023793208466575302,0.04549362861731214,0.1343183344526528,0.02418239328309844,49.03,33.57,0.3937,0.13216508999999999,16.72,5.34,3.131086142322097,-1.141379954684452,1.086,0.9819,21.7,18.32,388.84,268.91,0.5052113733010923,21.2641,407.19522,23.6,0.78125,0.78125,0.0,0.875,9,19,3,1,0,32,1.2771939497465317,0.0,2026-06-30,False,0.20984151107251411,0.5,0.10492075553625706,0.5333333333333333,0.3306131950594711,0.6023087248322148,0.362249479287202,0.3535466475947622,0.10492075553625706,0.3038214691830612,142,0.05333333333333334,0.5333333333333333,0.16,0.6933333333333334,0.52,0.06,2026-09-03,v2,SPY Top 150,False
NOW,ServiceNow Inc,Technology,136.72,-4.32,78.7883,8.1806,8.9313,49.6512,0.012692239837640867,0.12224042246290003,0.11196578325663677,0.0201405001288992,13.77,74.79,0.5673,0.42428367,11.4,8.77,1.2998859749144813,-0.2622765490163582,0.6006,0.7006,22.19,0.87,194.73,81.24,0.4888536434928188,-18.0318,148.806678,8.8,0.7909090909090909,0.7870370370370371,0.0038720538720538045,0.9090909090909091,16,34,3,2,0,55,0.9298564235210325,0.0,2026-06-30,False,0.193099580257635,1.0,0.193099580257635,0.1,0.4660229789827538,0.5660000000000001,0.2636380467484378,0.3508274957715006,0.1,0.3006619966172005,143,0.14,0.1,0.4533333333333333,0.5933333333333334,0.34,0.05333333333333334,2026-09-03,v2,SPY Top 150,False
SNPS,Synopsys Inc,Technology,415.97,0.28,101.6965,3.0333,9.0604,52.1273,0.009833180099610114,0.32967395246101605,0.11037040307271202,0.01918380579849714,2.64,73.47,0.1822,0.13386234,13.35,21.84,0.6112637362637362,-0.49222676603044585,0.3293,1.4344,39.51,-68.85,615.79,366.0,0.20004804035389742,-24.375799999999998,559.068834,34.4,0.7734375,0.7580645161290323,0.015372983870967749,0.8125,10,16,5,1,0,32,0.875491545873812,0.0,2026-09-30,False,0.2718034447821682,1.0,0.2718034447821682,0.06,0.2691077288613357,0.8649865771812082,0.21219162230965055,0.359509238636632,0.06,0.2996073909093056,144,0.24,0.06,0.07333333333333333,0.9533333333333334,0.23333333333333334,0.04666666666666667,2026-09-03,v2,SPY Top 150,False
PFE,Pfizer Inc,Healthcare,29.02,1.65,35.1938,1.6304,2.3941,23.4787,0.028414095664577282,0.6133464180569185,0.41769349651225934,0.04259179596826059,4.89,74.71,0.3086,0.23055505999999998,6.79,18.78,0.3615548455804047,-1.017341532209512,0.7418,1.2669,-0.22,-59.91,29.09,23.58,0.9872958257713248,15.095600000000001,28.982076,-0.1,0.6180555555555556,0.625,-0.00694444444444442,0.3888888888888889,6,8,20,1,1,36,0.6416447957185399,0.0,2026-06-30,False,0.5924873353596758,1.0,0.5924873353596758,0.4866666666666667,0.2718991467398032,0.13010738255033558,0.17803749132145336,0.33108534473681167,0.13010738255033558,0.2908897522995164,145,0.6533333333333333,0.4866666666666667,0.08,0.04,0.14,0.04,2026-09-03,v2,SPY Top 150,False
IBM,International Business Machines Corp,Technology,231.7,0.13,20.6487,7.6717,3.2045,23.0827,0.04842919893262045,0.13034920552159235,0.3120611639881417,0.043322488270436305,33.51,58.1,0.4557,0.2647617,15.11,9.78,1.5449897750511248,-0.43501729223792224,1.7992,0.7908,7.9,82.66,332.46,199.19,0.2439408719141592,-4.152,248.956296,7.4,0.6774193548387096,0.7327586206896551,-0.05533926585094551,0.5161290322580645,8,8,13,2,0,31,-1.515345428295742,0.0,2026-06-30,False,0.5603582283977421,0.970880211780278,0.5440407154596212,0.26,0.3836991067432316,0.09966442953020134,0.1992594306873409,0.32694171139701617,0.09966442953020134,0.2814862550236532,146,0.6,0.26,0.23333333333333334,0.02,0.19333333333333333,0.03333333333333333,2026-09-03,v2,SPY Top 150,False
LIN,Linde PLC,Materials,487.45,0.14,30.4308,6.1393,6.2185,18.447,0.032861443011685525,0.1628850194647598,0.16081048484361182,0.054209356534937934,18.75,48.35,0.4081,0.19731635000000003,26.45,21.82,1.2121906507791016,-0.19242917789938352,0.7168,0.879,6.63,10.12,548.2,387.78,0.6213065702530854,3.7565999999999997,556.3616519999999,14.1,0.7016129032258065,0.7413793103448276,-0.03976640711902113,0.7096774193548387,5,17,7,2,0,31,-1.9474597995289649,0.0,2026-06-30,False,0.4717679837892604,1.0,0.4717679837892604,0.36,0.3836270272071918,0.18983892617449666,0.09461698680860912,0.32119043736566333,0.09461698680860912,0.2758757472542525,147,0.49333333333333335,0.36,0.22666666666666666,0.09333333333333334,0.06,0.02666666666666667,2026-09-03,v2,SPY Top 150,False
PANW,Palo Alto Networks Inc,Technology,328.48,-9.28,382.9378,5.2562,30.4291,198.843,0.0026113901526566455,0.19025151249952438,0.03286327890078905,0.005029093304768083,6.3,71.94,0.3585,0.25790489999999994,9.62,3.41,2.821114369501466,-1.0371319733821895,0.0489,0.8564,19.51,-30.49,398.88,139.57,0.728510277274305,85.5429,370.72104,12.9,0.753968253968254,0.7579365079365079,-0.003968253968253954,0.7777777777777778,16,33,13,1,0,63,1.3093020507950246,0.0,2026-09-30,False,0.15987769575915473,0.5317047817047817,0.08500773532308488,0.9133333333333333,0.3180079612223714,0.3617046979865772,0.2875815783383476,0.32346583187888356,0.08500773532308488,0.27577421256772383,148,0.02,0.9133333333333333,0.14,0.26666666666666666,0.36666666666666664,0.02,2026-09-03,v2,SPY Top 150,False
WELL,Welltower Inc,Real Estate,238.59,-0.76,107.0283,3.452,13.0035,62.0128,0.009343323214514292,0.28968713789107764,0.07690237243818972,0.016125703080654318,3.63,40.33,0.1935,0.07803855,3.57,11.1,0.3216216216216216,-1.1343795125267409,0.3819,1.0648,37.57,22.25,255.2,163.75,0.8183706943685075,41.5065,264.129,10.7,0.7589285714285714,0.7685185185185185,-0.009589947089947093,0.8214285714285714,6,17,5,0,0,28,-0.11430011723950567,0.0,2026-06-30,False,0.22704805326385877,1.0,0.22704805326385877,0.7533333333333333,0.19708861145235168,0.2873288590604027,0.19956954408701688,0.2786231335101366,0.19708861145235168,0.26231622909857966,149,0.18666666666666668,0.7533333333333333,0.013333333333333334,0.16666666666666666,0.2,0.013333333333333334,2026-09-03,v2,SPY Top 150,False
TSLA,Tesla Inc,Cons Discretionary,357.01,0.26,352.782,18.1867,12.9579,120.6108,0.00283461174322953,0.05498523646400942,0.07717299871121092,0.008291131474130011,4.569999999999999,18.85,0.7352,0.1385852,4.22,9.97,0.4232698094282848,-0.8597454559258266,0.1076,1.9409,11.75,-37.66,498.83,297.38,0.29600397120873667,9.8336,388.679772,8.9,0.6352459016393442,0.625,0.010245901639344246,0.4918032786885246,10,20,25,5,1,61,-2.4523766396480196,0.0,2026-06-30,False,0.10142205818497611,1.0,0.10142205818497611,0.42,0.30131765848641545,0.4877785234899329,0.019722286507752835,0.2582648597663182,0.019722286507752835,0.21055634511460514,150,0.04666666666666667,0.42,0.10666666666666667,0.4666666666666667,0.006666666666666667,0.006666666666666667,2026-09-03,v2,SPY Top 150,False
